#    ID RA            Dec          F814W   F555W
#       [deg]         [deg]
   3485 161.77244061  17.26917207  25.561  26.260
   3486 161.76389952  17.26873838  25.732  26.157
   3487 161.76488351  17.27122460  25.263  26.858
   3488 161.75989962  17.28643206  25.397  27.790
   3489 161.76897582  17.27927400  25.348  27.649
   3490 161.76471269  17.27731837  25.333  26.937
   3491 161.76014809  17.27238442  25.567  26.236
   3492 161.76183623  17.28308751  25.304  27.189
   3493 161.76354015  17.27131706  25.333  26.467
   3494 161.75938843  17.28486123  25.312  27.081
   3495 161.77951063  17.26478239  25.313  27.401
   3496 161.75329626  17.28175535  25.383  26.460
   3497 161.78301343  17.25766359  25.440  27.957
   3498 161.76454894  17.27327840  25.630  26.287
   3499 161.76088563  17.28058472  25.853  26.102
   3500 161.76828695  17.28464119  25.282  27.120
   3501 161.77664057  17.27800904  25.640  26.205
   3502 161.76612821  17.26920497  25.328  27.355
   3503 161.75610877  17.28287750  25.904  26.068
   3504 161.75971014  17.27375068  25.291  27.003
   3505 161.75820788  17.27248275  25.579  26.226
   3506 161.77891519  17.26292229  26.133  26.074
   3507 161.76879960  17.27155408  25.380  26.351
   3508 161.77437979  17.27224035  25.353  27.431
   3509 161.76151002  17.28271762  26.183  26.043
   3510 161.76485666  17.28743716  25.413  26.523
   3511 161.75866809  17.28496381  25.307  27.050
   3512 161.76237842  17.27668799  25.248  26.889
   3513 161.77860780  17.27076354  25.919  26.131
   3514 161.75153809  17.28280520  26.288  26.017
   3515 161.77872661  17.26715704  26.030  26.091
   3516 161.76600933  17.25771852  26.265  26.034
   3517 161.77173824  17.27768299  25.739  26.122
   3518 161.76635962  17.28268820  25.334  27.522
   3519 161.76605868  17.27242945  26.674  26.140
   3520 161.76818541  17.27957091  25.529  28.645
   3521 161.78115261  17.25490836  26.046  26.081
   3522 161.79597792  17.27019716  25.498  28.417
   3523 161.76956185  17.27704735  25.367  27.430
   3524 161.76480121  17.27867968  25.854  26.216
   3525 161.77410116  17.27418915  25.332  27.220
   3526 161.76287213  17.27058596  25.763  26.124
   3527 161.76704521  17.27153680  25.460  26.492
   3528 161.76627484  17.27249060  26.133  26.116
   3529 161.75911952  17.28643456  25.684  29.349
   3530 161.77977093  17.26642877  25.353  27.355
   3531 161.76315759  17.28702955  25.885  26.080
   3532 161.78451232  17.25181115  25.304  27.111
   3533 161.76817091  17.28709336  25.374  27.119
   3534 161.76235414  17.27897412  25.325  27.241
   3535 161.77973290  17.27171820  26.121  26.088
   3536 161.77809486  17.25888111  25.943  26.120
   3537 161.75198839  17.28931460  25.878  26.111
   3538 161.76967484  17.26772887  25.303  27.331
   3539 161.77185846  17.27183696  25.936  26.098
   3540 161.77229425  17.27672426  25.354  27.363
   3541 161.76806055  17.28241773  25.961  26.062
   3542 161.76390535  17.26950745  25.421  26.462
   3543 161.77273700  17.26701518  25.398  26.541
   3544 161.75458652  17.28174374  26.115  26.061
   3545 161.75928925  17.28638775  26.580  25.966
   3546 161.77076699  17.26562757  25.857  26.136
   3547 161.76208252  17.28198678  25.472  26.374
   3548 161.76337159  17.27538045  25.335  27.202
   3549 161.77143637  17.28009446  25.385  27.616
   3550 161.76852651  17.27523707  25.896  26.149
   3551 161.77004005  17.27289170  25.372  26.688
   3552 161.76878394  17.26582971  25.516  28.388
   3553 161.78064079  17.25772735  25.630  26.260
   3554 161.75723647  17.28003673  25.317  27.360
   3555 161.77175955  17.26793588  25.349  27.313
   3556 161.76880105  17.27899096  25.371  27.461
   3557 161.77301501  17.26116794  25.310  27.134
   3558 161.75302980  17.28155075  25.323  26.932
   3559 161.76940345  17.27328070  25.823  26.142
   3560 161.77196550  17.26854313  25.434  27.772
   3561 161.77387989  17.27131050  25.589  26.278
   3562 161.77292945  17.27116034  25.751  26.204
   3563 161.76216544  17.28262873  25.290  26.890
   3564 161.77237561  17.28212405  25.574  26.451
   3565 161.76290703  17.28730753  26.099  26.050
   3566 161.77183736  17.28405431  25.612  26.230
   3567 161.77187018  17.26842889  26.359  26.065
   3568 161.77783323  17.26087223  25.952  26.115
   3569 161.76231206  17.27985485  25.752  26.197
   3570 161.76721123  17.28666593  25.308  27.150
   3571 161.75692301  17.28312303  25.741  26.147
   3572 161.77592090  17.27376922  25.737  26.188
   3573 161.75616709  17.27965002  25.908  26.111
   3574 161.78116576  17.26087135  25.312  27.237
   3575 161.76655019  17.27898521  25.762  26.192
   3576 161.76643290  17.28342586  26.187  26.056
   3577 161.76915794  17.26588496  25.972  26.107
   3578 161.75721771  17.28519491  25.375  27.639
   3579 161.76960116  17.28059154  25.972  26.079
   3580 161.76523288  17.27582401  25.896  26.453
   3581 161.77580247  17.28485722  26.129  26.056
   3582 161.75323639  17.28975635  25.897  26.128
   3583 161.77031986  17.26755022  26.271  26.057
   3584 161.77331547  17.26413748  25.570  29.827
   3585 161.76277744  17.28725699  26.347  26.065
   3586 161.77553988  17.27164621  25.998  26.105
   3587 161.78616885  17.26568955  25.304  27.002
   3588 161.76724979  17.28065099  25.306  26.772
   3589 161.76303450  17.27064981  25.503  26.307
   3590 161.76324970  17.27676830  25.961  26.120
   3591 161.75787580  17.28475528  25.998  26.071
   3592 161.76230767  17.27853743  25.708  26.148
   3593 161.78047074  17.27726656  25.758  26.187
   3594 161.77066509  17.27177118  25.622  26.257
   3595 161.77097185  17.27293166  25.690  26.172
   3596 161.77125483  17.26852685  25.461  26.338
   3597 161.76424400  17.27049793  25.886  26.114
   3598 161.76913794  17.27869693  25.437  27.717
   3599 161.79616441  17.26045143  25.563  26.587
   3600 161.75165974  17.28447770  26.119  26.073
   3601 161.77108373  17.27603485  26.300  26.056
   3602 161.75917616  17.28623999  26.935  26.036
   3603 161.77826735  17.26965864  25.563  26.333
   3604 161.76837190  17.28689982  25.449  26.462
   3605 161.77165144  17.27279468  25.509  26.355
   3606 161.76555720  17.26996885  26.283  26.090
   3607 161.75917388  17.28391119  26.140  26.125
   3608 161.76999705  17.27032227  25.888  26.143
   3609 161.76514085  17.26851096  25.333  27.227
   3610 161.76475798  17.27277816  25.570  28.665
   3611 161.76419331  17.28140877  25.419  27.705
   3612 161.76951385  17.27235488  25.880  26.332
   3613 161.75793496  17.28051476  25.493  26.388
   3614 161.77070259  17.27227809  25.927  26.198
   3615 161.77011232  17.26550799  25.433  27.891
   3616 161.76953763  17.27315449  25.726  26.371
   3617 161.76426925  17.27704915  25.392  26.731
   3618 161.76519247  17.27793214  26.014  26.145
   3619 161.76746956  17.28570708  25.376  27.671
   3620 161.76888872  17.27814547  25.587  29.715
   3621 161.76254683  17.28125152  27.013  26.015
   3622 161.76277000  17.28752999  25.802  26.159
   3623 161.78654505  17.25861567  26.129  26.092
   3624 161.77694286  17.25772012  25.665  26.266
   3625 161.76434045  17.25893091  25.298  26.911
   3626 161.76265804  17.29128527  25.301  27.132
   3627 161.76388990  17.27893861  25.313  27.311
   3628 161.76221055  17.27177763  25.321  27.020
   3629 161.76109958  17.26731997  26.180  26.070
   3630 161.77257353  17.27721869  25.575  28.523
   3631 161.76341705  17.27831933  25.996  26.105
   3632 161.76753416  17.28069267  25.980  26.124
   3633 161.75462174  17.27547079  25.268  27.000
   3634 161.75230676  17.28925980  25.325  26.717
   3635 161.76811769  17.27835361  26.109  26.115
   3636 161.77126936  17.27164970  25.804  26.197
   3637 161.77119239  17.27049301  25.642  26.229
   3638 161.76038092  17.30280419  26.291  26.050
   3639 161.76156252  17.27073106  25.418  26.433
   3640 161.77456222  17.26241747  25.937  26.145
   3641 161.76164859  17.27495694  25.902  26.128
   3642 161.76302823  17.28649481  26.200  26.063
   3643 161.76845903  17.26590594  25.321  27.059
   3644 161.76290096  17.27326488  25.707  26.192
   3645 161.76327564  17.26925655  25.826  26.146
   3646 161.76988867  17.26603845  26.332  26.106
   3647 161.75716297  17.29171783  25.288  26.964
   3648 161.76108054  17.27634289  26.080  26.102
   3649 161.76254439  17.28701498  25.614  28.812
   3650 161.76224524  17.27725318  25.995  26.111
   3651 161.76621618  17.28631152  25.305  27.192
   3652 161.75643203  17.28418987  25.495  26.370
   3653 161.77447318  17.28717997  25.753  26.194
   3654 161.77228750  17.26596609  26.325  26.097
   3655 161.74859617  17.28137241  25.305  26.936
   3656 161.76492525  17.27066521  25.790  26.159
   3657 161.77585601  17.26093300  25.967  26.133
   3658 161.77399395  17.27728652  25.333  26.957
   3659 161.76270479  17.28115115  26.319  26.071
   3660 161.75957531  17.28274788  25.933  26.132
   3661 161.77149575  17.27246174  25.823  26.288
   3662 161.76866381  17.27157594  25.303  27.027
   3663 161.76822634  17.28057772  25.375  27.103
   3664 161.75707721  17.28077676  25.366  27.463
   3665 161.75355179  17.27542987  26.151  26.101
   3666 161.75807653  17.28088069  25.358  26.588
   3667 161.76231035  17.26974885  25.634  26.267
   3668 161.75809460  17.27223370  26.017  26.083
   3669 161.75616856  17.27994138  26.594  26.067
   3670 161.76721431  17.27594488  26.030  26.158
   3671 161.76991843  17.26981095  26.013  26.167
   3672 161.76760465  17.26863588  26.199  26.147
   3673 161.77525488  17.27471286  25.331  27.085
   3674 161.75967266  17.27317929  25.699  26.210
   3675 161.76372428  17.26527165  25.383  27.514
   3676 161.75272063  17.28216127  26.277  26.066
   3677 161.76216110  17.27765186  26.317  26.100
   3678 161.78300382  17.25333927  26.177  26.096
   3679 161.76911308  17.27521072  25.397  27.256
   3680 161.75746208  17.28212734  25.837  26.144
   3681 161.76269715  17.27838888  25.266  26.957
   3682 161.75788260  17.27863940  25.316  27.407
   3683 161.77848591  17.25694482  25.972  26.135
   3684 161.75994857  17.27357569  25.332  26.788
   3685 161.75562505  17.28562330  25.324  26.807
   3686 161.77331622  17.26710594  25.921  26.146
   3687 161.77692540  17.25056235  25.343  27.010
   3688 161.77811144  17.25540237  25.334  27.318
   3689 161.75803251  17.28127719  25.333  26.909
   3690 161.77932885  17.25678582  26.042  26.113
   3691 161.77393125  17.27168771  26.315  26.079
   3692 161.76226418  17.27915732  25.841  26.261
   3693 161.77450719  17.26241969  26.338  26.101
   3694 161.76494211  17.27598566  25.605  26.317
   3695 161.77656844  17.26167371  26.026  26.134
   3696 161.76214858  17.28799240  25.399  27.835
   3697 161.76256083  17.27716681  25.962  26.125
   3698 161.76307601  17.28022762  25.711  26.218
   3699 161.77405686  17.27046576  25.417  27.208
   3700 161.77188243  17.27622359  26.119  26.099
   3701 161.77131273  17.27640260  25.852  26.150
   3702 161.77175759  17.28330424  25.329  27.209
   3703 161.76373237  17.28104747  26.101  26.095
   3704 161.76734445  17.26651490  25.367  27.676
   3705 161.75786127  17.27354462  25.319  27.205
   3706 161.76418044  17.25946983  26.201  26.077
   3707 161.76887999  17.27684474  25.438  26.472
   3708 161.77916874  17.27585285  25.359  27.260
   3709 161.75595574  17.28383844  26.133  26.066
   3710 161.77892175  17.25851499  26.166  26.101
   3711 161.75922192  17.27986526  25.445  27.974
   3712 161.77344957  17.27629946  25.493  27.895
   3713 161.75561469  17.29178586  26.257  26.071
   3714 161.77177761  17.27111162  25.361  26.818
   3715 161.76467486  17.27380193  26.072  26.181
   3716 161.76557679  17.27694085  25.508  26.396
   3717 161.77756098  17.27768830  25.855  26.189
   3718 161.76148011  17.28142372  25.331  26.991
   3719 161.76812701  17.26876606  26.172  26.115
   3720 161.75916828  17.28307184  25.720  26.224
   3721 161.75757436  17.28059020  25.350  27.287
   3722 161.77582114  17.27902088  25.369  27.099
   3723 161.77497556  17.27463399  25.415  27.531
   3724 161.76875506  17.26737987  26.201  26.130
   3725 161.75932107  17.28637274  26.830  26.045
   3726 161.76418194  17.29031598  25.419  26.516
   3727 161.76911345  17.26894274  25.915  26.187
   3728 161.76652839  17.28109032  25.359  26.628
   3729 161.75846003  17.27354147  25.365  26.613
   3730 161.77379112  17.27418294  25.402  27.525
   3731 161.76609588  17.26928683  25.349  26.704
   3732 161.76820475  17.26854941  26.163  26.118
   3733 161.76377277  17.25936761  25.329  27.054
   3734 161.75128988  17.28574414  25.379  27.565
   3735 161.76846872  17.27279854  26.078  27.109
   3736 161.76122950  17.27407529  25.656  26.248
   3737 161.76772524  17.26499450  26.372  26.070
   3738 161.77279825  17.26564282  25.398  27.245
   3739 161.77994886  17.25629763  25.996  26.153
   3740 161.76581925  17.27921836  25.782  26.269
   3741 161.76682386  17.27301096  27.442  26.292
   3742 161.75789615  17.26949964  25.356  27.164
   3743 161.76838591  17.27538301  25.630  26.314
   3744 161.77032562  17.27880147  25.593  28.330
   3745 161.77100020  17.27127635  25.722  26.203
   3746 161.77181430  17.27856486  25.834  26.158
   3747 161.76598016  17.27646679  25.493  28.173
   3748 161.77809519  17.25226654  25.348  26.989
   3749 161.76315316  17.27486058  25.728  26.209
   3750 161.77471674  17.27475152  25.413  27.513
   3751 161.77433960  17.27069069  25.481  26.439
   3752 161.76436687  17.27711900  25.469  27.395
   3753 161.75708478  17.29034021  26.125  26.085
   3754 161.77749450  17.26968280  25.469  27.782
   3755 161.76245057  17.27923443  25.353  27.140
   3756 161.75767731  17.28014085  25.430  27.761
   3757 161.75594967  17.28477651  25.845  26.186
   3758 161.77998504  17.26490068  26.079  26.144
   3759 161.77130559  17.26147408  25.356  27.366
   3760 161.76130106  17.27843504  25.984  26.154
   3761 161.76629197  17.27199438  26.317  26.159
   3762 161.76734400  17.28647307  25.685  26.286
   3763 161.75659854  17.27226437  25.332  27.044
   3764 161.76486904  17.27063771  25.396  26.646
   3765 161.76613882  17.26876407  25.863  26.194
   3766 161.76777345  17.27701611  25.537  28.226
   3767 161.76415267  17.27643544  25.728  26.254
   3768 161.76168579  17.28180149  25.378  27.269
   3769 161.76200500  17.28071484  25.418  27.739
   3770 161.77437349  17.25828356  25.341  27.120
   3771 161.76758149  17.27564443  25.904  26.176
   3772 161.75830129  17.29370040  25.522  28.353
   3773 161.75672225  17.28076457  26.004  26.127
   3774 161.75344615  17.27643016  26.323  26.074
   3775 161.76266088  17.27300418  25.734  26.247
   3776 161.76278393  17.28292181  25.385  26.870
   3777 161.76297650  17.28274206  26.088  26.105
   3778 161.77948130  17.25603740  25.366  27.171
   3779 161.76915538  17.26107314  26.174  26.093
   3780 161.76591243  17.29071547  25.332  27.191
   3781 161.75810070  17.28758406  25.915  26.158
   3782 161.77669110  17.27620629  26.008  26.133
   3783 161.77122966  17.27173971  25.425  26.700
   3784 161.77053326  17.28037790  25.552  28.507
   3785 161.75409041  17.28363434  25.595  26.323
   3786 161.78054813  17.26816832  25.849  26.209
   3787 161.77843589  17.27088703  25.766  26.240
   3788 161.77041617  17.28140506  25.376  27.208
   3789 161.77652998  17.26233044  25.390  27.527
   3790 161.76880986  17.28114976  25.389  27.182
   3791 161.77125401  17.27682436  26.093  26.135
   3792 161.79611775  17.26045898  25.578  26.642
   3793 161.78171948  17.25941625  25.500  28.033
   3794 161.77228316  17.27758630  25.792  26.240
   3795 161.78545240  17.29011694  25.811  26.341
   3796 161.76417583  17.26396890  25.362  27.161
   3797 161.78114698  17.27316938  26.086  26.149
   3798 161.76645353  17.26510855  26.019  26.147
   3799 161.76711596  17.26387367  25.329  26.929
   3800 161.77111213  17.26552721  25.540  26.429
   3801 161.77487527  17.28119221  25.378  27.466
   3802 161.76377284  17.27873545  25.509  26.367
   3803 161.76532994  17.27966014  26.119  26.151
   3804 161.76546317  17.26893455  25.379  26.824
   3805 161.76006284  17.26170223  25.335  27.017
   3806 161.77286584  17.27134576  26.338  26.126
   3807 161.76181918  17.28444106  26.303  26.097
   3808 161.76905134  17.27073619  26.550  26.176
   3809 161.75259623  17.28220023  25.855  26.186
   3810 161.76587660  17.28732115  25.935  26.178
   3811 161.76022944  17.27002182  25.365  27.377
   3812 161.78101397  17.26613825  25.464  27.744
   3813 161.76563591  17.27853171  25.966  26.209
   3814 161.77629396  17.25796089  26.077  26.152
   3815 161.76267987  17.26909041  25.430  27.674
   3816 161.75423018  17.27931758  25.485  26.485
   3817 161.77174706  17.26434115  25.646  26.306
   3818 161.77042455  17.28346912  26.044  26.134
   3819 161.75667037  17.28534639  25.844  26.181
   3820 161.75532330  17.26988603  25.323  27.015
   3821 161.76841792  17.27588923  25.426  27.443
   3822 161.77076945  17.27852032  25.501  27.780
   3823 161.75827597  17.27264780  25.900  26.175
   3824 161.78394993  17.26699717  25.361  27.087
   3825 161.78744542  17.25913475  26.115  26.147
   3826 161.75509879  17.28486130  25.944  26.172
   3827 161.76124661  17.27001365  25.742  29.852
   3828 161.78124944  17.27579319  25.383  27.348
   3829 161.76439166  17.26688411  25.377  27.237
   3830 161.76317770  17.27622705  26.358  26.159
   3831 161.76723069  17.26100815  25.382  27.101
   3832 161.75186547  17.28243135  26.177  26.120
   3833 161.76307532  17.26966785  25.917  26.161
   3834 161.77084187  17.27905498  26.221  26.188
   3835 161.76222402  17.27153159  26.237  26.125
   3836 161.77130932  17.27818088  25.393  27.041
   3837 161.76274862  17.27004518  25.700  26.234
   3838 161.76907394  17.27481833  26.386  26.216
   3839 161.76628460  17.25903123  25.337  27.151
   3840 161.76676486  17.28362259  25.414  27.603
   3841 161.76692846  17.27122867  25.538  26.383
   3842 161.76839868  17.26480725  25.379  27.376
   3843 161.76223487  17.28198695  25.452  26.483
   3844 161.76476785  17.27384100  25.409  27.113
   3845 161.77297893  17.27374380  25.435  27.661
   3846 161.76061148  17.28129361  25.688  26.284
   3847 161.75792720  17.26943172  25.376  27.333
   3848 161.77154916  17.28229754  26.308  26.105
   3849 161.76331272  17.27922580  26.032  26.159
   3850 161.76112975  17.26574928  25.856  26.173
   3851 161.76707217  17.27903400  25.806  26.187
   3852 161.76552967  17.26968971  26.247  26.164
   3853 161.76268662  17.28245718  25.370  27.037
   3854 161.76636277  17.28083394  25.394  26.573
   3855 161.77750454  17.25216957  25.411  27.542
   3856 161.76590028  17.26774964  25.723  26.225
   3857 161.75874121  17.28406628  25.401  27.347
   3858 161.76622496  17.27096722  25.332  26.710
   3859 161.76747177  17.28110727  25.571  26.388
   3860 161.77627010  17.25805217  26.329  26.120
   3861 161.77113413  17.27192960  25.749  26.271
   3862 161.77878314  17.25895230  25.392  27.434
   3863 161.76478087  17.27900525  26.078  26.164
   3864 161.77233701  17.26381602  25.414  27.065
   3865 161.75950421  17.28703670  26.004  26.139
   3866 161.77155630  17.27009858  25.578  26.696
   3867 161.76771578  17.27854063  25.474  26.802
   3868 161.78840122  17.26757189  25.386  27.341
   3869 161.76975614  17.26799753  25.844  26.220
   3870 161.78049230  17.26069452  25.384  26.968
   3871 161.76887700  17.26919745  25.878  26.309
   3872 161.76365108  17.27741165  27.575  29.281
   3873 161.77083742  17.27148922  25.424  27.288
   3874 161.76602711  17.27980193  25.417  26.924
   3875 161.76825250  17.26802550  25.497  26.471
   3876 161.76698563  17.28628546  25.374  27.047
   3877 161.76451428  17.28139834  25.927  26.157
   3878 161.75109867  17.28620603  25.356  27.154
   3879 161.76383049  17.27747711  25.449  26.765
   3880 161.76585888  17.26416401  26.101  26.153
   3881 161.78065116  17.25827330  25.378  26.969
   3882 161.77002593  17.27449092  25.638  26.326
   3883 161.77295403  17.27419323  25.373  27.268
   3884 161.75579420  17.28238320  25.374  27.102
   3885 161.77080349  17.27853455  25.413  26.791
   3886 161.77196998  17.27754704  25.908  26.203
   3887 161.76550290  17.26816857  25.462  26.594
   3888 161.77029928  17.27352344  25.835  26.249
   3889 161.76823016  17.26726743  25.402  27.379
   3890 161.78358165  17.26318633  26.000  26.208
   3891 161.76718044  17.26752884  25.458  27.585
   3892 161.77199752  17.25841015  25.382  27.060
   3893 161.76587802  17.27791279  26.017  26.269
   3894 161.77486220  17.26425600  26.027  26.196
   3895 161.76221385  17.27952858  25.514  27.804
   3896 161.76999084  17.27026835  26.278  26.134
   3897 161.76486646  17.27119436  25.945  26.200
   3898 161.77190783  17.27724873  25.480  26.800
   3899 161.77315234  17.26021535  25.564  26.441
   3900 161.76743218  17.28056080  25.362  26.931
   3901 161.78449495  17.26642125  25.898  26.256
   3902 161.76792887  17.27190502  25.876  26.234
   3903 161.75913840  17.28477358  25.734  31.052
   3904 161.75991380  17.28840884  25.534  28.166
   3905 161.77714034  17.25733220  25.384  27.333
   3906 161.75587581  17.27968006  26.491  26.112
   3907 161.76598166  17.26688625  25.375  27.268
   3908 161.77217189  17.27078653  25.661  26.427
   3909 161.75219472  17.28315555  25.369  27.054
   3910 161.77239501  17.27855424  25.346  27.116
   3911 161.76240351  17.27765093  26.181  26.151
   3912 161.75988046  17.28576167  25.574  28.241
   3913 161.78181346  17.26234470  25.383  27.246
   3914 161.75311270  17.28187559  25.467  26.596
   3915 161.78270251  17.26025217  25.412  26.953
   3916 161.75926772  17.28647782  26.402  26.073
   3917 161.75487535  17.28052873  25.396  27.284
   3918 161.77083782  17.27202081  26.020  26.165
   3919 161.76294363  17.26911933  26.090  26.133
   3920 161.77681696  17.27918241  25.370  27.037
   3921 161.75467085  17.27565235  26.278  26.127
   3922 161.77011885  17.27203487  25.769  26.290
   3923 161.76477456  17.25965750  25.437  26.757
   3924 161.76015031  17.27015226  26.062  26.172
   3925 161.76851840  17.27005046  25.643  26.357
   3926 161.76433469  17.26530944  25.994  26.185
   3927 161.78421580  17.26074089  25.994  26.210
   3928 161.75514033  17.28388632  25.383  27.262
   3929 161.77572202  17.26160675  25.415  27.028
   3930 161.76345802  17.28330385  25.383  27.181
   3931 161.76420881  17.27468039  25.912  26.225
   3932 161.75299790  17.28155316  25.918  26.204
   3933 161.77638594  17.25805904  26.312  26.135
   3934 161.76727024  17.28643062  26.105  26.151
   3935 161.76710658  17.27907102  26.282  26.128
   3936 161.77391035  17.27501215  25.388  27.023
   3937 161.76536715  17.27345648  25.747  26.347
   3938 161.76862016  17.27776443  25.506  26.663
   3939 161.77521688  17.26238339  25.488  27.756
   3940 161.76830502  17.26417779  25.526  28.055
   3941 161.76457747  17.27081034  25.856  26.226
   3942 161.76637766  17.27210708  25.743  26.354
   3943 161.77511405  17.28166088  26.412  26.129
   3944 161.77718538  17.27068878  25.582  28.232
   3945 161.77071100  17.26933279  25.446  27.006
   3946 161.77833939  17.25765677  26.171  26.186
   3947 161.77619376  17.25335663  25.427  26.702
   3948 161.77012108  17.27717173  25.484  27.712
   3949 161.75950985  17.27574697  25.843  26.228
   3950 161.77812538  17.26035948  25.575  26.713
   3951 161.76515196  17.27337326  25.573  26.901
   3952 161.76618255  17.26832373  25.665  28.858
   3953 161.75680692  17.29521998  25.526  26.628
   3954 161.77052652  17.27762059  25.983  26.171
   3955 161.76501546  17.26015954  25.584  26.414
   3956 161.76895779  17.27508417  25.933  26.244
   3957 161.77473330  17.26750268  25.424  27.610
   3958 161.75820140  17.28451097  25.424  27.394
   3959 161.75711428  17.28039429  25.377  27.032
   3960 161.78404376  17.25874762  26.318  26.180
   3961 161.77245772  17.26695773  26.026  26.195
   3962 161.76528941  17.28032533  25.604  28.678
   3963 161.77610989  17.27316480  26.354  26.144
   3964 161.76880302  17.27462916  26.123  26.491
   3965 161.75317887  17.28175059  25.431  27.251
   3966 161.76917990  17.28037922  25.456  26.748
   3967 161.78188816  17.25956203  25.488  27.846
   3968 161.75823668  17.28421104  26.227  26.147
   3969 161.77053795  17.27764503  25.651  26.507
   3970 161.76204865  17.27807952  25.408  26.914
   3971 161.75969782  17.27323844  25.681  28.888
   3972 161.75712895  17.26703120  25.370  27.217
   3973 161.76730869  17.27649568  25.793  26.361
   3974 161.76303313  17.28744015  26.168  26.161
   3975 161.76917865  17.27475674  26.117  26.183
   3976 161.75947710  17.28293849  26.074  26.163
   3977 161.75718764  17.28033920  25.396  27.007
   3978 161.75911351  17.28089233  26.191  26.152
   3979 161.77475093  17.25822677  26.288  26.148
   3980 161.75208931  17.28870714  26.031  26.175
   3981 161.75864219  17.28195478  25.428  27.274
   3982 161.76408397  17.28176182  25.431  27.212
   3983 161.76437252  17.26509343  26.234  26.137
   3984 161.77727986  17.25919234  25.842  26.281
   3985 161.77882787  17.26728563  25.987  26.214
   3986 161.76412008  17.27666471  25.616  26.456
   3987 161.76752924  17.28051641  25.882  26.188
   3988 161.77001393  17.26498745  25.805  26.267
   3989 161.76161207  17.27928523  25.981  26.198
   3990 161.76653315  17.27012755  25.954  26.371
   3991 161.76871273  17.27354898  25.805  26.636
   3992 161.77308521  17.26654395  26.009  26.200
   3993 161.76263593  17.27330585  25.491  27.714
   3994 161.75384363  17.29205059  26.108  26.159
   3995 161.76408056  17.27771088  25.451  27.880
   3996 161.75786968  17.28029518  25.434  26.724
   3997 161.76204090  17.27721502  26.228  26.160
   3998 161.77797000  17.26930441  25.615  28.270
   3999 161.76725521  17.27630717  26.005  26.248
   4000 161.76816373  17.26605881  25.396  27.014
   4001 161.77126559  17.28033978  25.704  29.349
   4002 161.76175159  17.27018011  26.168  26.136
   4003 161.77074322  17.27736356  26.495  26.195
   4004 161.75976046  17.26905375  26.257  26.154
   4005 161.76973798  17.26776364  26.135  26.164
   4006 161.76580741  17.27519235  25.623  26.445
   4007 161.77014091  17.27845075  25.469  26.775
   4008 161.76343210  17.27723259  25.846  26.351
   4009 161.76162414  17.27925938  25.485  27.621
   4010 161.75669877  17.28238211  25.782  29.596
   4011 161.77514068  17.26149686  26.070  26.206
   4012 161.77533772  17.28113599  25.420  27.530
   4013 161.77164161  17.27768375  25.823  26.301
   4014 161.76029265  17.27331486  25.414  27.118
   4015 161.77891779  17.26594554  25.851  26.311
   4016 161.78060913  17.25398860  25.410  27.083
   4017 161.76583834  17.27506733  25.660  26.511
   4018 161.76752952  17.27573539  25.983  26.250
   4019 161.75243755  17.29056959  25.431  26.719
   4020 161.76916247  17.28099451  25.515  27.837
   4021 161.78531459  17.25813197  25.413  27.138
   4022 161.76788423  17.27690391  25.909  26.230
   4023 161.76947611  17.27337345  25.755  26.525
   4024 161.78060888  17.26452419  26.076  26.220
   4025 161.76386470  17.27288473  25.370  26.984
   4026 161.77218677  17.27007160  25.849  26.229
   4027 161.77152773  17.27641698  25.879  26.295
   4028 161.75193960  17.28268445  25.952  26.232
   4029 161.75372906  17.27628169  25.417  27.141
   4030 161.77441401  17.27239758  25.484  27.518
   4031 161.76699794  17.26888756  25.544  26.495
   4032 161.76397011  17.28132554  25.383  26.923
   4033 161.76650276  17.26379318  25.434  27.518
   4034 161.76187194  17.27981807  25.434  27.025
   4035 161.76266132  17.26857625  25.404  27.320
   4036 161.76179890  17.26983760  25.396  27.169
   4037 161.77760993  17.26965910  25.890  26.268
   4038 161.75371865  17.27743827  25.520  28.080
   4039 161.75922285  17.26813511  25.394  27.158
   4040 161.76557071  17.27902301  25.475  26.566
   4041 161.77622852  17.25336988  25.485  27.820
   4042 161.76774948  17.28001352  25.725  26.372
   4043 161.76783842  17.27115259  25.960  26.324
   4044 161.77160763  17.27503101  25.457  27.549
   4045 161.77017908  17.27204533  25.492  27.057
   4046 161.77946912  17.25797547  25.441  27.257
   4047 161.75925833  17.28539662  26.524  26.110
   4048 161.76726665  17.26554019  26.309  26.168
   4049 161.76231927  17.27042025  26.244  26.159
   4050 161.77153647  17.27746375  26.395  26.135
   4051 161.75419107  17.27938536  26.129  26.180
   4052 161.76269615  17.26830071  25.402  27.243
   4053 161.74968935  17.28112256  26.051  26.193
   4054 161.76635541  17.27830011  26.077  26.309
   4055 161.76574674  17.27284688  25.887  26.350
   4056 161.76638573  17.28962444  26.302  26.157
   4057 161.76537958  17.26906499  25.805  26.324
   4058 161.77626775  17.25842970  25.437  27.190
   4059 161.77125572  17.26708811  25.526  28.005
   4060 161.76902427  17.26545475  25.449  27.503
   4061 161.78472430  17.27310097  25.428  27.092
   4062 161.75587492  17.28425790  25.816  30.599
   4063 161.76301236  17.27690534  25.489  26.651
   4064 161.75316904  17.28201615  26.251  26.159
   4065 161.76910128  17.26575847  25.441  27.339
   4066 161.76594589  17.27809686  26.007  26.263
