#    ID RA            Dec          F814W   F555W
#       [deg]         [deg]
   2561 161.78122491  17.27296309  25.587  26.040
   2562 161.76178753  17.28715879  25.137  27.126
   2563 161.75009784  17.27539416  25.068  27.047
   2564 161.78570887  17.26632301  25.092  27.013
   2565 161.76475827  17.27823743  25.912  26.170
   2566 161.75638538  17.28473999  25.109  27.097
   2567 161.77032820  17.27845823  25.286  27.649
   2568 161.76089046  17.28254621  26.095  25.904
   2569 161.75946141  17.28830264  25.320  28.241
   2570 161.75918778  17.28583430  25.130  26.993
   2571 161.76417267  17.27364793  25.859  25.949
   2572 161.76582515  17.27782970  25.457  26.102
   2573 161.76577214  17.26746920  25.807  25.960
   2574 161.78277326  17.26111920  25.102  27.168
   2575 161.76293408  17.28178951  25.670  25.998
   2576 161.77445536  17.27621859  25.720  25.948
   2577 161.76652956  17.27627244  25.507  26.097
   2578 161.77018327  17.26611539  25.219  27.671
   2579 161.75970966  17.27363539  25.664  25.994
   2580 161.76407316  17.25918708  26.042  25.916
   2581 161.76431952  17.27493337  25.380  26.100
   2582 161.76926744  17.27080868  25.424  26.208
   2583 161.76579242  17.27660061  25.766  25.986
   2584 161.77551587  17.28082494  25.111  26.842
   2585 161.77866279  17.26725866  25.442  26.108
   2586 161.76894669  17.27056363  25.700  26.009
   2587 161.76201837  17.28740917  26.311  25.908
   2588 161.77782579  17.27019391  25.198  27.389
   2589 161.77078918  17.27796052  25.633  26.019
   2590 161.76151680  17.28178034  25.183  27.497
   2591 161.76812237  17.26711132  25.623  26.046
   2592 161.76539952  17.26476987  25.782  25.969
   2593 161.77688753  17.27595621  25.616  26.022
   2594 161.75981692  17.27339348  25.416  26.138
   2595 161.76711825  17.27643165  25.449  26.302
   2596 161.76370426  17.28929112  25.136  26.865
   2597 161.78034544  17.27665145  25.124  27.289
   2598 161.76877616  17.27456998  25.427  26.263
   2599 161.75602499  17.28186085  25.127  27.014
   2600 161.76958645  17.27913810  25.801  25.996
   2601 161.77121990  17.27204594  25.655  26.120
   2602 161.77008637  17.26787416  25.103  26.742
   2603 161.77172152  17.27698108  25.344  26.208
   2604 161.77845998  17.26111407  25.894  25.950
   2605 161.78101079  17.27597607  25.699  25.996
   2606 161.75326327  17.28152634  26.039  26.026
   2607 161.75859133  17.28476959  25.308  26.372
   2608 161.77729977  17.25728376  25.128  26.771
   2609 161.75454682  17.28192173  25.121  27.023
   2610 161.77902882  17.27105201  25.675  26.008
   2611 161.76385806  17.28047900  25.175  27.453
   2612 161.76255639  17.27312826  25.201  26.541
   2613 161.76883966  17.26887790  25.389  26.219
   2614 161.76710714  17.27633424  25.308  26.596
   2615 161.76735880  17.27940161  25.394  26.093
   2616 161.78025093  17.27505794  26.039  25.926
   2617 161.76730886  17.26647078  25.665  25.996
   2618 161.76400758  17.28412956  25.120  26.937
   2619 161.76253495  17.28024752  26.160  25.940
   2620 161.76627243  17.26815274  25.215  26.316
   2621 161.76283792  17.28033656  25.836  25.964
   2622 161.76833480  17.26796790  25.237  27.586
   2623 161.76675016  17.27210482  25.870  26.086
   2624 161.75811573  17.26938504  25.664  26.020
   2625 161.76712272  17.28447207  26.031  25.926
   2626 161.77842938  17.25792434  25.117  26.806
   2627 161.76559923  17.27251184  25.635  26.057
   2628 161.75643830  17.28104676  25.567  26.066
   2629 161.76536292  17.26987406  25.136  26.713
   2630 161.75746806  17.28224553  25.303  26.478
   2631 161.78238397  17.26155021  25.117  26.965
   2632 161.77315367  17.27621002  25.606  26.086
   2633 161.76266179  17.26978847  25.699  26.019
   2634 161.78184577  17.26024151  25.986  25.939
   2635 161.76825182  17.27458205  25.347  26.214
   2636 161.77276713  17.26951041  25.214  26.347
   2637 161.77121096  17.27447763  25.533  26.080
   2638 161.77171163  17.27766250  25.327  27.836
   2639 161.76451586  17.26952670  25.197  27.227
   2640 161.76380503  17.26516624  25.964  25.937
   2641 161.77006987  17.27774878  25.207  26.788
   2642 161.76838348  17.27558284  25.532  26.081
   2643 161.77478177  17.27690009  25.191  27.036
   2644 161.77982775  17.24984473  25.116  27.172
   2645 161.76573064  17.28701307  25.989  25.947
   2646 161.76772028  17.25832921  25.133  27.056
   2647 161.77471375  17.25816202  25.169  27.530
   2648 161.77204085  17.27642285  26.114  25.948
   2649 161.75497036  17.28516142  25.155  27.239
   2650 161.77096668  17.27888059  25.141  26.801
   2651 161.76871361  17.26545403  25.735  25.993
   2652 161.76415906  17.27377152  25.201  26.984
   2653 161.78774120  17.26212864  25.126  27.993
   2654 161.76015005  17.30998164  25.250  27.994
   2655 161.77466366  17.26173959  25.746  26.001
   2656 161.76268327  17.27879385  25.937  25.951
   2657 161.76443379  17.26426984  25.136  26.963
   2658 161.75386269  17.27724421  25.108  27.157
   2659 161.78099217  17.27591888  25.120  26.990
   2660 161.77575886  17.26154808  25.144  27.105
   2661 161.77504497  17.27593608  25.272  26.330
   2662 161.76454817  17.27934038  25.323  28.069
   2663 161.76786937  17.27394174  25.198  26.448
   2664 161.76682250  17.26510333  25.154  27.037
   2665 161.76322620  17.26864047  25.273  27.801
   2666 161.77267820  17.27742459  25.797  26.004
   2667 161.76828134  17.28647659  25.965  25.959
   2668 161.76907501  17.27269549  25.255  26.174
   2669 161.77114366  17.27197141  25.315  27.721
   2670 161.77086540  17.28139197  25.935  25.960
   2671 161.77063277  17.29252078  26.020  25.941
   2672 161.76390551  17.28377548  25.645  26.016
   2673 161.77195232  17.27425380  25.157  27.085
   2674 161.76678623  17.26533219  25.406  26.146
   2675 161.77146545  17.27966687  25.146  27.149
   2676 161.77037243  17.27881781  26.013  25.950
   2677 161.77064146  17.27249942  25.415  26.173
   2678 161.75754896  17.26995758  25.190  26.535
   2679 161.76903634  17.28026218  25.830  25.982
   2680 161.76591991  17.28144773  25.471  28.854
   2681 161.77480521  17.27452414  26.122  25.963
   2682 161.78242561  17.26694993  25.412  28.691
   2683 161.76335814  17.27487151  26.063  25.954
   2684 161.77496009  17.27659251  25.180  26.454
   2685 161.76781632  17.26656003  25.896  25.978
   2686 161.77776572  17.27057690  25.755  26.016
   2687 161.77468344  17.27677112  25.180  26.953
   2688 161.77951003  17.27239972  25.146  27.214
   2689 161.76753538  17.27260322  25.721  26.183
   2690 161.77687097  17.25748186  26.030  25.950
   2691 161.77243320  17.27858252  25.129  26.910
   2692 161.76706574  17.27593642  25.138  26.607
   2693 161.78081304  17.27297994  25.889  25.975
   2694 161.76786421  17.27372472  25.134  26.539
   2695 161.78081900  17.25719212  25.130  27.135
   2696 161.76159394  17.27905779  26.104  25.982
   2697 161.78268040  17.26012768  26.008  25.951
   2698 161.78413233  17.26823320  25.964  25.964
   2699 161.76945286  17.27430719  25.184  26.989
   2700 161.76988428  17.27869431  25.333  27.957
   2701 161.77125397  17.27231501  25.321  26.249
   2702 161.75939223  17.27892242  25.706  26.029
   2703 161.75246000  17.28876808  25.154  26.770
   2704 161.77323666  17.28265041  25.156  27.019
   2705 161.78472528  17.26746806  25.136  27.009
   2706 161.76859632  17.27445341  25.609  26.187
   2707 161.76664725  17.27795406  25.532  26.080
   2708 161.75396898  17.27610784  25.579  26.081
   2709 161.75388678  17.28755745  25.123  26.883
   2710 161.76780627  17.28035972  25.242  27.635
   2711 161.76621140  17.26873243  25.697  26.041
   2712 161.76107261  17.28435177  25.480  26.142
   2713 161.77284412  17.27122276  25.199  26.789
   2714 161.76143152  17.27898998  25.172  26.882
   2715 161.74943159  17.27332349  25.123  27.297
   2716 161.75669352  17.27275077  25.179  27.731
   2717 161.76879927  17.27458119  25.641  26.220
   2718 161.75928497  17.27907341  25.927  25.975
   2719 161.75937598  17.26205881  25.134  26.892
   2720 161.75769412  17.26347353  25.120  26.935
   2721 161.78016609  17.26127195  25.125  26.742
   2722 161.76498411  17.26435000  25.188  27.377
   2723 161.76767875  17.27854545  25.800  26.048
   2724 161.76334772  17.26668180  25.157  27.152
   2725 161.77402024  17.25835796  25.844  25.987
   2726 161.78541097  17.29016845  25.718  26.099
   2727 161.76907344  17.26784970  25.385  26.266
   2728 161.76246252  17.27797304  25.172  26.661
   2729 161.75696686  17.28401562  25.881  25.990
   2730 161.76584290  17.27914655  25.587  26.070
   2731 161.78075266  17.26831025  25.866  25.996
   2732 161.75421655  17.29022662  25.879  25.992
   2733 161.76383267  17.26963827  25.295  27.758
   2734 161.76566035  17.26821450  25.218  26.569
   2735 161.75751437  17.28296354  25.548  26.099
   2736 161.77470285  17.27679765  25.198  27.082
   2737 161.76926839  17.26979516  26.136  25.994
   2738 161.77140094  17.26847516  26.005  25.983
   2739 161.77647130  17.25089671  25.988  25.972
   2740 161.76964356  17.27587891  25.210  26.490
   2741 161.76413426  17.26610370  26.016  25.952
   2742 161.76724875  17.27588465  25.154  27.122
   2743 161.76488698  17.27924843  25.450  28.387
   2744 161.76666979  17.27708959  26.749  26.002
   2745 161.77169630  17.27105418  25.477  28.934
   2746 161.75176050  17.28325678  25.136  26.998
   2747 161.76650114  17.27254916  25.291  26.546
   2748 161.76189818  17.26951297  25.166  26.676
   2749 161.76510670  17.27337272  25.693  26.118
   2750 161.78436035  17.25912534  25.139  26.865
   2751 161.76310211  17.28476757  25.998  25.970
   2752 161.75413685  17.27621983  25.146  27.041
   2753 161.77505100  17.27087755  25.329  27.968
   2754 161.76315051  17.27648025  25.575  26.108
   2755 161.75864582  17.28041412  25.738  26.028
   2756 161.75912535  17.27563315  25.757  26.037
   2757 161.76940757  17.27891281  25.247  26.427
   2758 161.78158276  17.26258799  25.161  26.817
   2759 161.76720547  17.27596688  25.572  26.154
   2760 161.77927174  17.26634712  25.848  26.010
   2761 161.75945302  17.28697920  25.949  25.995
   2762 161.76527212  17.26997808  25.481  26.142
   2763 161.76362465  17.26533024  25.809  26.012
   2764 161.76296662  17.27314019  25.842  26.011
   2765 161.75450338  17.28098201  25.151  27.199
   2766 161.76440213  17.27143097  25.485  28.906
   2767 161.77054820  17.26593508  25.883  26.004
   2768 161.76704969  17.26876994  25.523  30.820
   2769 161.76914368  17.27671724  25.782  25.988
   2770 161.76610124  17.26882797  25.400  26.173
   2771 161.76749955  17.28114294  25.440  26.297
   2772 161.77823259  17.26819370  26.104  25.969
   2773 161.78411872  17.26711295  25.528  26.145
   2774 161.76274493  17.26979552  25.285  27.475
   2775 161.76186476  17.27005964  25.459  26.183
   2776 161.76736700  17.27611033  25.815  26.057
   2777 161.76529965  17.26426099  25.347  26.376
   2778 161.76995102  17.27807073  25.261  27.388
   2779 161.77222230  17.27182857  25.785  26.037
   2780 161.77264491  17.28184136  25.150  26.964
   2781 161.76480199  17.26962921  25.983  26.002
   2782 161.76978990  17.27058615  25.685  26.144
   2783 161.77796355  17.27112954  25.233  27.547
   2784 161.76875529  17.26740697  25.853  26.043
   2785 161.76194496  17.26946308  25.215  27.450
   2786 161.76856030  17.28108048  25.195  26.873
   2787 161.75955759  17.28555386  25.558  26.098
   2788 161.76614489  17.28032417  25.669  26.050
   2789 161.76311789  17.26991531  25.218  27.080
   2790 161.78343811  17.25984525  25.168  27.087
   2791 161.77308915  17.26913635  25.209  26.616
   2792 161.78403587  17.26741222  25.163  26.809
   2793 161.77934085  17.27502027  25.189  27.271
   2794 161.76895927  17.26591031  25.219  26.606
   2795 161.76432312  17.27628954  25.208  26.831
   2796 161.77802701  17.26680578  25.165  27.096
   2797 161.76746290  17.26669674  25.213  26.734
   2798 161.76123802  17.28470531  25.264  27.652
   2799 161.77107994  17.27161751  25.237  27.228
   2800 161.77389424  17.25752188  25.146  27.059
   2801 161.76795529  17.28001522  25.605  26.107
   2802 161.78008730  17.27534777  25.416  26.402
   2803 161.77863417  17.26984711  25.700  26.074
   2804 161.77895191  17.26620107  25.721  26.061
   2805 161.76686908  17.27645434  25.263  27.586
   2806 161.76682531  17.27208967  25.804  26.188
   2807 161.76023719  17.28279259  25.178  26.988
   2808 161.75845623  17.27696109  25.193  27.248
   2809 161.76001858  17.28562845  25.206  26.830
   2810 161.77825391  17.26868596  25.717  26.068
   2811 161.77754833  17.27014792  25.211  27.235
   2812 161.77573486  17.26063998  25.860  26.046
   2813 161.75720607  17.28373051  25.185  26.884
   2814 161.76022224  17.28466335  26.108  26.004
   2815 161.76112208  17.27030193  25.869  26.037
   2816 161.77160511  17.27842665  25.231  27.188
   2817 161.77230869  17.27667045  25.751  26.068
   2818 161.77131222  17.27118438  25.496  26.178
   2819 161.75824308  17.28113456  25.370  26.239
   2820 161.77422197  17.27674595  25.291  27.422
   2821 161.75889251  17.28453946  25.497  26.179
   2822 161.76937974  17.27918385  26.425  25.980
   2823 161.76047602  17.28814964  25.144  27.088
   2824 161.76452416  17.25900875  25.185  26.948
   2825 161.75740426  17.27089934  25.650  26.104
   2826 161.78091021  17.25995035  25.219  27.148
   2827 161.77152512  17.27692827  26.083  25.984
   2828 161.76273862  17.27104095  25.796  26.004
   2829 161.76674754  17.28644434  25.476  26.231
   2830 161.76927768  17.28307590  25.179  27.132
   2831 161.78031262  17.25819863  25.253  27.594
   2832 161.77031494  17.27312817  25.987  26.033
   2833 161.75276168  17.28917409  26.009  26.002
   2834 161.76999016  17.25343441  25.412  29.142
   2835 161.78587069  17.26407573  26.048  26.000
   2836 161.76934966  17.27808637  25.300  26.381
   2837 161.77394323  17.27507434  25.290  27.721
   2838 161.76905649  17.27483478  25.671  26.107
   2839 161.77071512  17.27398665  25.588  26.117
   2840 161.75356218  17.28255221  26.027  25.988
   2841 161.75074869  17.28501833  25.840  26.050
   2842 161.75868729  17.25764836  25.183  26.722
   2843 161.77052780  17.26436601  25.700  26.084
   2844 161.76674840  17.26524856  25.835  26.050
   2845 161.77804668  17.26853992  25.290  27.801
   2846 161.76321431  17.27885671  25.720  26.074
   2847 161.77200388  17.27324758  25.670  26.080
   2848 161.76927541  17.27170485  25.784  26.182
   2849 161.78402056  17.25996076  25.914  26.028
   2850 161.77566908  17.26080526  26.100  25.993
   2851 161.77977730  17.27226765  25.204  26.653
   2852 161.77452264  17.26193297  25.901  26.029
   2853 161.75077063  17.28685299  26.052  25.993
   2854 161.75524269  17.27486373  25.745  26.086
   2855 161.75299485  17.28175259  25.256  27.245
   2856 161.77721995  17.25089737  25.154  27.018
   2857 161.76621224  17.25893456  25.860  26.035
   2858 161.77027099  17.26948577  26.482  26.012
   2859 161.76096719  17.27577866  25.738  26.047
   2860 161.76712045  17.28075137  25.964  26.007
   2861 161.76795792  17.28643202  25.222  26.684
   2862 161.77290478  17.26053306  25.200  27.318
   2863 161.75916821  17.28618590  25.971  26.032
   2864 161.76141480  17.27261152  25.220  27.190
   2865 161.76567572  17.26891743  25.770  26.087
   2866 161.76225629  17.28005692  25.239  27.445
   2867 161.76186722  17.28758266  25.620  26.110
   2868 161.75549607  17.28019759  25.791  26.065
   2869 161.77372493  17.27225729  25.873  26.039
   2870 161.76499972  17.26501818  25.409  26.372
   2871 161.76676901  17.27204956  25.516  26.033
   2872 161.77341331  17.27122634  26.274  26.007
   2873 161.76935799  17.27392063  26.092  26.061
   2874 161.76111678  17.28379011  25.199  26.912
   2875 161.75106143  17.28602497  25.196  27.382
   2876 161.77253434  17.26809339  25.593  26.147
   2877 161.77915497  17.25814939  25.203  27.176
   2878 161.77980430  17.26632291  25.221  26.986
   2879 161.77287453  17.26061556  25.980  26.027
   2880 161.78122779  17.25702600  25.184  26.905
   2881 161.78054942  17.27577755  25.204  26.925
   2882 161.75273395  17.28017136  25.286  27.933
   2883 161.76544923  17.27423223  25.471  26.483
   2884 161.75115098  17.28219151  26.048  26.010
   2885 161.76611102  17.27046457  25.568  26.230
   2886 161.76420442  17.26511313  26.091  26.033
   2887 161.76183438  17.28720215  26.217  25.979
   2888 161.76924333  17.26061855  25.153  26.911
   2889 161.76945801  17.26933243  25.630  26.165
   2890 161.76923424  17.26578512  25.239  26.653
   2891 161.76618586  17.27320785  25.759  26.099
   2892 161.77332370  17.25752683  25.847  26.055
   2893 161.76114298  17.26111858  25.189  27.094
   2894 161.76006185  17.27486495  25.390  26.279
   2895 161.77000208  17.27070795  25.722  26.130
   2896 161.77490294  17.25851067  25.273  27.710
   2897 161.75964957  17.28621032  26.050  26.040
   2898 161.76898083  17.27502945  26.247  26.047
   2899 161.77758826  17.27170017  25.256  27.390
   2900 161.76497651  17.26929527  25.256  26.599
   2901 161.77894481  17.25763931  25.214  26.832
   2902 161.76863237  17.27481891  25.714  26.144
   2903 161.76497257  17.28704170  25.244  27.351
   2904 161.76839959  17.27444535  25.455  26.190
   2905 161.76542882  17.28413257  25.420  28.335
   2906 161.76945096  17.26993213  25.592  26.251
   2907 161.76596085  17.26885413  25.907  26.078
   2908 161.76488064  17.27300753  25.285  26.451
   2909 161.75644464  17.29441879  25.325  28.040
   2910 161.77037863  17.27232287  25.444  26.310
   2911 161.76338358  17.28367437  26.113  26.018
   2912 161.77392716  17.25802501  25.207  27.123
   2913 161.77537891  17.26247232  25.604  26.152
   2914 161.78135197  17.25968409  26.033  26.025
   2915 161.75890729  17.28589943  25.279  27.284
   2916 161.76936788  17.26947927  25.655  26.151
   2917 161.76949357  17.26928299  26.261  26.045
   2918 161.78111673  17.25845501  25.688  26.119
   2919 161.76127440  17.28149146  25.247  27.349
   2920 161.78077066  17.25729952  25.817  26.081
   2921 161.77303607  17.27165673  25.586  26.195
   2922 161.77287596  17.27669039  25.790  26.102
   2923 161.77469668  17.27362048  25.802  26.086
   2924 161.77470363  17.26450994  25.569  26.180
   2925 161.76784221  17.28636238  25.842  26.074
   2926 161.76639970  17.28788045  25.649  26.145
   2927 161.77934536  17.26620570  25.227  27.168
   2928 161.76530743  17.28712526  25.251  27.343
   2929 161.77633406  17.26223709  25.249  27.398
   2930 161.76935138  17.27345630  25.472  26.480
   2931 161.76898498  17.26887906  25.280  26.512
   2932 161.76297995  17.28483665  25.251  27.274
   2933 161.77053043  17.27684404  25.558  26.209
   2934 161.77181101  17.28136983  25.593  26.193
   2935 161.76892846  17.27486026  25.533  26.285
   2936 161.76959654  17.27041542  25.393  26.425
   2937 161.77368854  17.26836165  26.168  26.020
   2938 161.76446131  17.27571050  25.971  26.084
   2939 161.76820101  17.27262213  25.578  26.314
   2940 161.76099781  17.27023069  26.064  26.023
   2941 161.76814319  17.26833933  26.208  26.039
   2942 161.75641136  17.28208143  25.697  26.112
   2943 161.75278658  17.28943999  25.933  26.051
   2944 161.75324571  17.28232541  25.959  26.049
   2945 161.77360583  17.27343289  25.365  27.939
   2946 161.76766293  17.26989873  25.290  27.400
   2947 161.77077332  17.27776201  25.753  26.081
   2948 161.77386384  17.26916081  25.344  27.688
   2949 161.75319643  17.28181254  25.287  27.569
   2950 161.75930899  17.28533914  25.228  27.001
   2951 161.75960908  17.27885146  25.529  28.803
   2952 161.76233756  17.27106214  25.334  27.809
   2953 161.75211304  17.28427870  26.091  26.027
   2954 161.76812492  17.28528124  25.805  26.086
   2955 161.76064262  17.27105229  25.263  27.334
   2956 161.77691054  17.25712352  25.221  26.936
   2957 161.75647882  17.28127829  25.266  27.430
   2958 161.76622890  17.28043522  25.962  26.073
   2959 161.78010801  17.27508391  25.928  26.056
   2960 161.76831891  17.26077770  26.009  26.037
   2961 161.77821172  17.27083953  25.983  26.058
   2962 161.77105232  17.29265831  25.403  26.492
   2963 161.75081212  17.27364927  25.884  26.081
   2964 161.77092189  17.28784354  26.213  26.021
   2965 161.77968841  17.25838415  25.248  26.662
   2966 161.76934032  17.26543416  25.498  26.293
   2967 161.77139917  17.27440446  25.457  26.396
   2968 161.77027851  17.26958259  25.301  26.845
   2969 161.77879670  17.25898309  25.219  27.390
   2970 161.77438721  17.26204755  25.992  26.044
   2971 161.76529673  17.27966915  25.705  26.148
   2972 161.76889076  17.27543125  25.489  26.225
   2973 161.77398889  17.28326746  25.307  26.556
   2974 161.76273284  17.27954047  25.280  26.664
   2975 161.77872983  17.27097916  25.667  26.157
   2976 161.76840787  17.27849077  25.950  26.072
   2977 161.75203930  17.28050695  25.945  26.053
   2978 161.76637272  17.26738962  25.261  27.172
   2979 161.76808955  17.26974105  25.423  26.494
   2980 161.76215821  17.26461153  25.227  27.179
   2981 161.75761521  17.28167678  25.362  27.880
   2982 161.77835658  17.26056947  25.391  26.392
   2983 161.76925544  17.27083642  25.586  26.498
   2984 161.75498225  17.27870254  25.590  26.190
   2985 161.76464564  17.26853681  25.686  26.144
   2986 161.77942453  17.25804551  25.264  27.259
   2987 161.76345134  17.27269595  26.064  26.060
   2988 161.76603469  17.26380336  25.238  27.330
   2989 161.76782246  17.27500150  25.862  26.193
   2990 161.76701534  17.28168763  25.397  27.995
   2991 161.76093433  17.27099272  25.249  27.248
   2992 161.76283295  17.27273216  26.140  26.049
   2993 161.78018734  17.25762362  25.208  27.150
   2994 161.76982348  17.27353190  25.319  26.496
   2995 161.78459880  17.26896647  25.832  26.098
   2996 161.76152252  17.27823389  25.361  27.835
   2997 161.77110826  17.27185100  25.497  26.360
   2998 161.77327830  17.27120726  25.728  26.132
   2999 161.75707402  17.26606176  25.245  26.773
   3000 161.76762423  17.26385851  25.258  26.733
   3001 161.77754871  17.27120685  25.383  27.959
   3002 161.75733773  17.27120688  25.236  27.393
   3003 161.76517115  17.27788921  25.702  26.137
   3004 161.75907644  17.28439590  25.412  26.341
   3005 161.76429099  17.27603732  25.713  26.236
   3006 161.76132000  17.27013407  25.285  27.229
   3007 161.75444347  17.29514043  26.096  26.042
   3008 161.77833176  17.26076476  25.317  27.556
   3009 161.75677989  17.27163048  25.630  26.181
   3010 161.77100261  17.27830812  25.277  27.250
   3011 161.75790085  17.27510662  25.795  26.114
   3012 161.76260320  17.27170280  25.286  27.398
   3013 161.77173581  17.27235875  25.558  29.439
   3014 161.75670666  17.28479615  25.247  26.992
   3015 161.76661626  17.27705974  25.890  26.217
   3016 161.76112394  17.28821362  25.236  27.325
   3017 161.77911080  17.26587549  26.073  26.061
   3018 161.76204525  17.27626032  25.228  26.863
   3019 161.77151253  17.26920684  25.324  27.587
   3020 161.76785173  17.26786653  25.459  26.313
   3021 161.77030331  17.26591158  25.598  28.987
   3022 161.76595566  17.27914827  25.679  26.204
   3023 161.76900894  17.27082680  25.359  26.545
   3024 161.76417811  17.27918687  25.193  27.067
   3025 161.75466098  17.28978993  25.228  27.252
   3026 161.75273973  17.28212591  25.317  26.703
   3027 161.77167575  17.27732397  25.499  26.399
   3028 161.76564638  17.27886419  25.889  26.174
   3029 161.77047102  17.26927726  26.019  26.075
   3030 161.75287835  17.28179087  25.250  26.876
   3031 161.77591019  17.25116121  26.162  26.048
   3032 161.78113389  17.25103786  25.215  26.961
   3033 161.77373623  17.27679131  26.130  26.017
   3034 161.78358508  17.25929119  25.244  26.776
   3035 161.77879914  17.26121777  25.255  27.411
   3036 161.75378657  17.27951826  25.256  27.393
   3037 161.75340164  17.28170884  26.065  26.050
   3038 161.78049422  17.27492421  25.989  26.068
   3039 161.78295866  17.27237422  26.141  26.049
   3040 161.76084095  17.28239430  25.318  27.678
   3041 161.76474884  17.26623839  25.833  26.104
   3042 161.76977012  17.27906981  25.782  26.125
   3043 161.77135127  17.27865020  25.854  26.125
   3044 161.76544999  17.27933809  25.539  26.253
   3045 161.75926808  17.28664103  25.860  26.099
   3046 161.77144013  17.27663570  25.289  27.426
   3047 161.75389353  17.27831248  25.392  28.113
   3048 161.78427706  17.25528882  25.233  27.110
   3049 161.76213231  17.27169626  25.855  26.121
   3050 161.75992727  17.27319433  25.730  26.150
   3051 161.76245348  17.27023309  25.352  27.563
   3052 161.75897951  17.26986426  25.301  27.539
   3053 161.78226961  17.26386868  25.237  27.236
   3054 161.77481501  17.27184319  25.545  28.871
   3055 161.77186151  17.26541237  25.285  27.382
   3056 161.75872755  17.28449364  25.624  26.196
   3057 161.76783329  17.26829635  25.738  26.120
   3058 161.76643833  17.26550851  25.917  26.094
   3059 161.76495016  17.26862548  26.013  26.068
   3060 161.76833798  17.28033393  25.812  26.130
   3061 161.77005906  17.27237855  25.465  26.391
   3062 161.77230469  17.27677458  25.473  26.419
   3063 161.77209433  17.27684945  25.341  27.166
   3064 161.75522287  17.27719110  25.587  26.239
   3065 161.76479896  17.28363127  26.073  26.061
   3066 161.76934285  17.26584960  25.980  26.092
   3067 161.76579165  17.26958011  25.319  27.500
   3068 161.77353043  17.27628096  25.931  26.093
   3069 161.76285476  17.27078276  25.384  26.406
   3070 161.77359294  17.27874264  25.345  27.741
   3071 161.76068955  17.27738571  25.279  27.254
   3072 161.76795598  17.27234984  26.088  26.329
   3073 161.77332600  17.27632920  25.430  26.426
   3074 161.75628080  17.27991435  26.149  26.107
   3075 161.76939811  17.26911416  25.678  26.288
   3076 161.77026276  17.26846939  25.481  26.323
   3077 161.75267670  17.28005475  25.928  26.096
   3078 161.76967911  17.26087897  25.248  26.936
   3079 161.77121621  17.27837834  25.894  26.096
   3080 161.76956664  17.26657040  25.312  27.563
   3081 161.76837750  17.27201198  25.538  26.428
   3082 161.76980102  17.26968577  25.386  27.546
   3083 161.76743055  17.27875436  25.308  26.997
   3084 161.76647367  17.27047083  25.790  26.167
   3085 161.76288259  17.27781121  25.466  26.344
   3086 161.77168050  17.27117806  25.243  26.776
   3087 161.77293484  17.26626802  25.607  29.219
   3088 161.76651575  17.27464216  25.436  26.593
   3089 161.76466602  17.27128652  25.743  26.167
   3090 161.76762372  17.28625512  25.892  26.105
   3091 161.76732390  17.27666209  26.088  26.132
   3092 161.76637885  17.26765288  25.539  26.276
   3093 161.76431982  17.27444592  25.464  26.429
   3094 161.78129238  17.26599018  26.200  26.061
   3095 161.76772864  17.27830403  26.152  26.105
   3096 161.77120187  17.27184697  25.811  26.151
   3097 161.76529362  17.28207069  25.369  27.720
   3098 161.76284063  17.27423239  25.572  26.244
   3099 161.76264616  17.26770787  25.292  26.999
   3100 161.77832598  17.27021854  26.125  26.086
   3101 161.76894026  17.27506584  25.371  26.552
   3102 161.75073810  17.28561946  25.924  26.105
   3103 161.77929866  17.25820880  26.011  26.074
   3104 161.77569561  17.27520622  25.301  27.023
   3105 161.77277479  17.28344996  25.270  26.828
   3106 161.76584757  17.27858759  26.311  26.224
   3107 161.77113801  17.27578215  25.793  26.148
   3108 161.76972600  17.27070292  25.562  26.330
   3109 161.76358836  17.27527896  25.605  26.229
   3110 161.76254945  17.27863894  25.328  26.520
   3111 161.75240928  17.28309314  25.273  27.299
   3112 161.76886081  17.27072992  25.720  26.402
   3113 161.76631374  17.26548248  25.962  26.102
   3114 161.76943726  17.27341589  25.860  26.255
   3115 161.78661373  17.26612101  26.708  26.051
   3116 161.76698546  17.27697998  25.425  26.406
   3117 161.77166724  17.27736011  26.276  26.064
   3118 161.76767168  17.28035166  25.623  26.236
   3119 161.76176051  17.27761546  25.403  27.993
   3120 161.76782740  17.28469394  25.274  26.826
   3121 161.75251721  17.27735902  25.281  27.467
   3122 161.76632145  17.28048883  25.312  27.497
   3123 161.77674209  17.26013234  25.392  28.014
   3124 161.78083084  17.25732395  26.026  26.085
   3125 161.77786305  17.26998278  25.368  27.486
   3126 161.76298199  17.27271035  25.300  27.093
   3127 161.76813772  17.26667120  25.963  26.113
   3128 161.75452453  17.27858443  26.202  26.068
   3129 161.76604806  17.26940640  25.330  26.527
   3130 161.75762355  17.27553057  25.943  26.104
   3131 161.76494221  17.27010750  25.373  26.403
   3132 161.76210219  17.27407333  25.564  26.308
   3133 161.78195431  17.26026782  25.473  28.451
   3134 161.77262516  17.27802854  25.533  26.341
   3135 161.76469354  17.26394961  25.316  27.166
   3136 161.75614142  17.27996338  26.636  26.058
   3137 161.77023010  17.27300417  25.589  26.281
   3138 161.76111651  17.28291478  26.161  26.081
   3139 161.76442563  17.26972278  26.048  26.072
   3140 161.76848225  17.27687733  25.934  26.130
   3141 161.76284124  17.27283666  25.332  27.339
   3142 161.76595165  17.28025239  25.508  28.307
